qid,system,score,rank
840,bge_m3_hybrid_315,0.0,-1
841,bge_m3_hybrid_315,0.0,-1
842,bge_m3_hybrid_315,0.0,-1
843,bge_m3_hybrid_315,0.0,-1
844,bge_m3_hybrid_315,0.0,7
846,bge_m3_hybrid_315,1.0,1
847,bge_m3_hybrid_315,0.0,-1
848,bge_m3_hybrid_315,0.3333333333333333,3
849,bge_m3_hybrid_315,1.0,1
850,bge_m3_hybrid_315,1.0,1
851,bge_m3_hybrid_315,0.0,89
852,bge_m3_hybrid_315,1.0,1
853,bge_m3_hybrid_315,0.0,-1
855,bge_m3_hybrid_315,1.0,1
856,bge_m3_hybrid_315,1.0,1
857,bge_m3_hybrid_315,0.0,-1
858,bge_m3_hybrid_315,1.0,1
859,bge_m3_hybrid_315,0.0,6
861,bge_m3_hybrid_315,1.0,1
862,bge_m3_hybrid_315,1.0,1
863,bge_m3_hybrid_315,0.25,4
865,bge_m3_hybrid_315,1.0,1
866,bge_m3_hybrid_315,0.0,-1
867,bge_m3_hybrid_315,0.0,62
868,bge_m3_hybrid_315,0.0,58
869,bge_m3_hybrid_315,0.0,-1
870,bge_m3_hybrid_315,0.0,56
872,bge_m3_hybrid_315,1.0,1
873,bge_m3_hybrid_315,0.5,2
874,bge_m3_hybrid_315,1.0,1
875,bge_m3_hybrid_315,0.0,-1
876,bge_m3_hybrid_315,0.0,-1
877,bge_m3_hybrid_315,0.5,2
878,bge_m3_hybrid_315,0.0,-1
879,bge_m3_hybrid_315,1.0,1
880,bge_m3_hybrid_315,0.0,-1
881,bge_m3_hybrid_315,1.0,1
882,bge_m3_hybrid_315,1.0,1
883,bge_m3_hybrid_315,1.0,1
884,bge_m3_hybrid_315,0.0,-1
885,bge_m3_hybrid_315,1.0,1
886,bge_m3_hybrid_315,0.5,2
887,bge_m3_hybrid_315,0.5,2
888,bge_m3_hybrid_315,1.0,1
889,bge_m3_hybrid_315,1.0,1
891,bge_m3_hybrid_315,0.5,2
892,bge_m3_hybrid_315,1.0,1
893,bge_m3_hybrid_315,0.0,15
894,bge_m3_hybrid_315,1.0,1
895,bge_m3_hybrid_315,1.0,1
897,bge_m3_hybrid_315,1.0,1
898,bge_m3_hybrid_315,0.0,-1
900,bge_m3_hybrid_315,1.0,1
901,bge_m3_hybrid_315,1.0,1
902,bge_m3_hybrid_315,0.0,9
903,bge_m3_hybrid_315,0.0,78
904,bge_m3_hybrid_315,1.0,1
905,bge_m3_hybrid_315,1.0,1
906,bge_m3_hybrid_315,0.0,20
907,bge_m3_hybrid_315,1.0,1
909,bge_m3_hybrid_315,1.0,1
910,bge_m3_hybrid_315,1.0,1
911,bge_m3_hybrid_315,0.3333333333333333,3
912,bge_m3_hybrid_315,0.0,22
914,bge_m3_hybrid_315,1.0,1
915,bge_m3_hybrid_315,1.0,1
916,bge_m3_hybrid_315,0.0,-1
917,bge_m3_hybrid_315,0.0,49
918,bge_m3_hybrid_315,1.0,1
920,bge_m3_hybrid_315,0.0,11
922,bge_m3_hybrid_315,1.0,1
924,bge_m3_hybrid_315,0.0,12
925,bge_m3_hybrid_315,0.3333333333333333,3
927,bge_m3_hybrid_315,1.0,1
928,bge_m3_hybrid_315,1.0,1
929,bge_m3_hybrid_315,1.0,1
930,bge_m3_hybrid_315,1.0,1
932,bge_m3_hybrid_315,1.0,1
933,bge_m3_hybrid_315,0.0,-1
934,bge_m3_hybrid_315,1.0,1
935,bge_m3_hybrid_315,1.0,1
937,bge_m3_hybrid_315,0.0,87
938,bge_m3_hybrid_315,0.0,-1
939,bge_m3_hybrid_315,1.0,1
940,bge_m3_hybrid_315,0.0,30
942,bge_m3_hybrid_315,1.0,1
944,bge_m3_hybrid_315,0.25,4
945,bge_m3_hybrid_315,0.0,-1
946,bge_m3_hybrid_315,0.0,17
947,bge_m3_hybrid_315,1.0,1
948,bge_m3_hybrid_315,1.0,1
949,bge_m3_hybrid_315,0.0,79
950,bge_m3_hybrid_315,0.0,-1
951,bge_m3_hybrid_315,0.3333333333333333,3
952,bge_m3_hybrid_315,1.0,1
954,bge_m3_hybrid_315,1.0,1
955,bge_m3_hybrid_315,1.0,1
956,bge_m3_hybrid_315,0.0,35
957,bge_m3_hybrid_315,0.25,4
958,bge_m3_hybrid_315,1.0,1
959,bge_m3_hybrid_315,0.0,-1
960,bge_m3_hybrid_315,0.5,2
961,bge_m3_hybrid_315,0.0,18
962,bge_m3_hybrid_315,0.0,-1
965,bge_m3_hybrid_315,0.0,-1
966,bge_m3_hybrid_315,0.0,36
967,bge_m3_hybrid_315,0.3333333333333333,3
968,bge_m3_hybrid_315,0.0,9
969,bge_m3_hybrid_315,0.0,6
970,bge_m3_hybrid_315,1.0,1
972,bge_m3_hybrid_315,0.5,2
973,bge_m3_hybrid_315,1.0,1
975,bge_m3_hybrid_315,1.0,1
976,bge_m3_hybrid_315,0.3333333333333333,3
977,bge_m3_hybrid_315,1.0,1
978,bge_m3_hybrid_315,0.0,-1
979,bge_m3_hybrid_315,0.0,52
980,bge_m3_hybrid_315,0.2,5
983,bge_m3_hybrid_315,0.3333333333333333,3
985,bge_m3_hybrid_315,1.0,1
987,bge_m3_hybrid_315,1.0,1
988,bge_m3_hybrid_315,1.0,1
989,bge_m3_hybrid_315,0.0,-1
990,bge_m3_hybrid_315,1.0,1
991,bge_m3_hybrid_315,1.0,1
992,bge_m3_hybrid_315,0.0,27
993,bge_m3_hybrid_315,0.0,60
994,bge_m3_hybrid_315,1.0,1
995,bge_m3_hybrid_315,0.5,2
996,bge_m3_hybrid_315,0.0,39
998,bge_m3_hybrid_315,0.0,7
999,bge_m3_hybrid_315,1.0,1
1000,bge_m3_hybrid_315,0.0,-1
1001,bge_m3_hybrid_315,1.0,1
1002,bge_m3_hybrid_315,0.0,-1
1003,bge_m3_hybrid_315,1.0,1
1004,bge_m3_hybrid_315,1.0,1
1008,bge_m3_hybrid_315,1.0,1
1009,bge_m3_hybrid_315,1.0,1
1010,bge_m3_hybrid_315,0.0,-1
1012,bge_m3_hybrid_315,0.3333333333333333,3
1013,bge_m3_hybrid_315,0.5,2
1014,bge_m3_hybrid_315,0.0,-1
1016,bge_m3_hybrid_315,0.0,83
1017,bge_m3_hybrid_315,0.2,5
1019,bge_m3_hybrid_315,0.0,-1
1020,bge_m3_hybrid_315,0.0,53
1021,bge_m3_hybrid_315,0.0,-1
1022,bge_m3_hybrid_315,0.3333333333333333,3
1023,bge_m3_hybrid_315,0.0,-1
1024,bge_m3_hybrid_315,1.0,1
1025,bge_m3_hybrid_315,0.0,56
1026,bge_m3_hybrid_315,1.0,1
1027,bge_m3_hybrid_315,0.0,-1
1028,bge_m3_hybrid_315,0.0,39
1029,bge_m3_hybrid_315,1.0,1
1030,bge_m3_hybrid_315,1.0,1
1032,bge_m3_hybrid_315,0.0,-1
1033,bge_m3_hybrid_315,0.0,14
1034,bge_m3_hybrid_315,1.0,1
1035,bge_m3_hybrid_315,1.0,1
1036,bge_m3_hybrid_315,0.5,2
1037,bge_m3_hybrid_315,1.0,1
1038,bge_m3_hybrid_315,0.0,-1
1039,bge_m3_hybrid_315,0.0,-1
1040,bge_m3_hybrid_315,1.0,1
1041,bge_m3_hybrid_315,0.5,2
1043,bge_m3_hybrid_315,0.0,76
1044,bge_m3_hybrid_315,1.0,1
1046,bge_m3_hybrid_315,1.0,1
1047,bge_m3_hybrid_315,0.5,2
1048,bge_m3_hybrid_315,1.0,1
1049,bge_m3_hybrid_315,1.0,1
1050,bge_m3_hybrid_315,0.0,46
1051,bge_m3_hybrid_315,0.0,-1
1052,bge_m3_hybrid_315,1.0,1
1053,bge_m3_hybrid_315,0.0,-1
1054,bge_m3_hybrid_315,1.0,1
1055,bge_m3_hybrid_315,1.0,1
1056,bge_m3_hybrid_315,1.0,1
1058,bge_m3_hybrid_315,0.5,2
1059,bge_m3_hybrid_315,1.0,1
1060,bge_m3_hybrid_315,0.0,-1
1061,bge_m3_hybrid_315,1.0,1
1062,bge_m3_hybrid_315,1.0,1
1064,bge_m3_hybrid_315,0.0,49
1066,bge_m3_hybrid_315,1.0,1
1067,bge_m3_hybrid_315,0.0,-1
1068,bge_m3_hybrid_315,0.0,52
1069,bge_m3_hybrid_315,1.0,1
1070,bge_m3_hybrid_315,1.0,1
1072,bge_m3_hybrid_315,1.0,1
1073,bge_m3_hybrid_315,0.0,6
1074,bge_m3_hybrid_315,0.0,-1
1076,bge_m3_hybrid_315,1.0,1
1077,bge_m3_hybrid_315,1.0,1
1079,bge_m3_hybrid_315,0.0,-1
1080,bge_m3_hybrid_315,0.0,77
1081,bge_m3_hybrid_315,0.3333333333333333,3
1082,bge_m3_hybrid_315,1.0,1
1083,bge_m3_hybrid_315,1.0,1
1084,bge_m3_hybrid_315,1.0,1
1086,bge_m3_hybrid_315,0.0,-1
1087,bge_m3_hybrid_315,0.0,-1
1088,bge_m3_hybrid_315,0.0,15
1089,bge_m3_hybrid_315,1.0,1
1092,bge_m3_hybrid_315,0.3333333333333333,3
1093,bge_m3_hybrid_315,0.3333333333333333,3
1094,bge_m3_hybrid_315,1.0,1
1095,bge_m3_hybrid_315,1.0,1
1096,bge_m3_hybrid_315,1.0,1
1097,bge_m3_hybrid_315,0.0,6
1098,bge_m3_hybrid_315,1.0,1
1100,bge_m3_hybrid_315,1.0,1
1101,bge_m3_hybrid_315,0.2,5
1102,bge_m3_hybrid_315,1.0,1
1104,bge_m3_hybrid_315,0.0,-1
1106,bge_m3_hybrid_315,1.0,1
1107,bge_m3_hybrid_315,0.0,-1
1108,bge_m3_hybrid_315,1.0,1
1109,bge_m3_hybrid_315,1.0,1
1110,bge_m3_hybrid_315,0.0,-1
1113,bge_m3_hybrid_315,1.0,1
1116,bge_m3_hybrid_315,0.5,2
1117,bge_m3_hybrid_315,0.0,-1
1120,bge_m3_hybrid_315,1.0,1
1122,bge_m3_hybrid_315,1.0,1
1123,bge_m3_hybrid_315,1.0,1
1124,bge_m3_hybrid_315,0.0,-1
1125,bge_m3_hybrid_315,1.0,1
1126,bge_m3_hybrid_315,1.0,1
1128,bge_m3_hybrid_315,1.0,1
1129,bge_m3_hybrid_315,0.3333333333333333,3
1130,bge_m3_hybrid_315,1.0,1
1131,bge_m3_hybrid_315,1.0,1
1132,bge_m3_hybrid_315,0.0,-1
1135,bge_m3_hybrid_315,1.0,1
1136,bge_m3_hybrid_315,0.0,-1
1137,bge_m3_hybrid_315,1.0,1
1138,bge_m3_hybrid_315,0.2,5
1139,bge_m3_hybrid_315,0.3333333333333333,3
1140,bge_m3_hybrid_315,1.0,1
1141,bge_m3_hybrid_315,1.0,1
1142,bge_m3_hybrid_315,1.0,1
1144,bge_m3_hybrid_315,1.0,1
1145,bge_m3_hybrid_315,0.0,-1
1146,bge_m3_hybrid_315,0.0,-1
1147,bge_m3_hybrid_315,0.0,-1
1148,bge_m3_hybrid_315,0.0,79
1150,bge_m3_hybrid_315,0.0,-1
1151,bge_m3_hybrid_315,1.0,1
1152,bge_m3_hybrid_315,0.0,34
1153,bge_m3_hybrid_315,1.0,1
1154,bge_m3_hybrid_315,0.0,-1
1155,bge_m3_hybrid_315,0.0,10
1156,bge_m3_hybrid_315,1.0,1
1159,bge_m3_hybrid_315,0.0,-1
1160,bge_m3_hybrid_315,0.0,21
1161,bge_m3_hybrid_315,1.0,1
1163,bge_m3_hybrid_315,0.0,-1
1164,bge_m3_hybrid_315,1.0,1
1165,bge_m3_hybrid_315,1.0,1
1166,bge_m3_hybrid_315,0.0,16
1167,bge_m3_hybrid_315,1.0,1
1168,bge_m3_hybrid_315,0.0,-1
1170,bge_m3_hybrid_315,1.0,1
1171,bge_m3_hybrid_315,0.3333333333333333,3
1172,bge_m3_hybrid_315,0.5,2
1174,bge_m3_hybrid_315,1.0,1
1176,bge_m3_hybrid_315,1.0,1
1177,bge_m3_hybrid_315,1.0,1
1178,bge_m3_hybrid_315,0.5,2
1179,bge_m3_hybrid_315,1.0,1
1180,bge_m3_hybrid_315,1.0,1
1181,bge_m3_hybrid_315,1.0,1
1182,bge_m3_hybrid_315,0.3333333333333333,3
1184,bge_m3_hybrid_315,1.0,1
1185,bge_m3_hybrid_315,1.0,1
1186,bge_m3_hybrid_315,1.0,1
1187,bge_m3_hybrid_315,0.0,-1
1188,bge_m3_hybrid_315,1.0,1
1189,bge_m3_hybrid_315,1.0,1
1190,bge_m3_hybrid_315,1.0,1
1191,bge_m3_hybrid_315,1.0,1
1192,bge_m3_hybrid_315,1.0,1
1193,bge_m3_hybrid_315,1.0,1
1195,bge_m3_hybrid_315,0.0,9
1196,bge_m3_hybrid_315,0.0,74
1197,bge_m3_hybrid_315,1.0,1
1198,bge_m3_hybrid_315,1.0,1
1199,bge_m3_hybrid_315,1.0,1
1200,bge_m3_hybrid_315,1.0,1
1202,bge_m3_hybrid_315,1.0,1
1203,bge_m3_hybrid_315,1.0,1
1204,bge_m3_hybrid_315,1.0,1
1205,bge_m3_hybrid_315,0.0,-1
1206,bge_m3_hybrid_315,1.0,1
1207,bge_m3_hybrid_315,1.0,1
1208,bge_m3_hybrid_315,1.0,1
1209,bge_m3_hybrid_315,0.0,6
1211,bge_m3_hybrid_315,1.0,1
1212,bge_m3_hybrid_315,1.0,1
1213,bge_m3_hybrid_315,0.5,2
1214,bge_m3_hybrid_315,0.0,12
1215,bge_m3_hybrid_315,0.5,2
1218,bge_m3_hybrid_315,0.3333333333333333,3
1219,bge_m3_hybrid_315,0.3333333333333333,3
1220,bge_m3_hybrid_315,0.5,2
1221,bge_m3_hybrid_315,0.0,8
1222,bge_m3_hybrid_315,0.3333333333333333,3
1223,bge_m3_hybrid_315,1.0,1
1226,bge_m3_hybrid_315,0.5,2
1227,bge_m3_hybrid_315,0.0,-1
1228,bge_m3_hybrid_315,0.0,12
1229,bge_m3_hybrid_315,0.25,4
1230,bge_m3_hybrid_315,0.25,4
1231,bge_m3_hybrid_315,1.0,1
1232,bge_m3_hybrid_315,1.0,1
1233,bge_m3_hybrid_315,0.2,5
1234,bge_m3_hybrid_315,0.0,22
1235,bge_m3_hybrid_315,0.0,-1
1236,bge_m3_hybrid_315,1.0,1
1237,bge_m3_hybrid_315,1.0,1
1238,bge_m3_hybrid_315,1.0,1
1239,bge_m3_hybrid_315,0.3333333333333333,3
1240,bge_m3_hybrid_315,0.2,5
1243,bge_m3_hybrid_315,1.0,1
1244,bge_m3_hybrid_315,0.0,-1
1245,bge_m3_hybrid_315,1.0,1
1246,bge_m3_hybrid_315,1.0,1
1247,bge_m3_hybrid_315,0.5,2
1248,bge_m3_hybrid_315,1.0,1
1249,bge_m3_hybrid_315,1.0,1
1250,bge_m3_hybrid_315,0.0,-1
1251,bge_m3_hybrid_315,0.3333333333333333,3
1252,bge_m3_hybrid_315,0.0,-1
1257,bge_m3_hybrid_315,0.0,8
1258,bge_m3_hybrid_315,0.0,20
1259,bge_m3_hybrid_315,0.0,30
1260,bge_m3_hybrid_315,0.3333333333333333,3
1261,bge_m3_hybrid_315,0.0,32
1263,bge_m3_hybrid_315,1.0,1
1265,bge_m3_hybrid_315,1.0,1
1267,bge_m3_hybrid_315,1.0,1
1268,bge_m3_hybrid_315,1.0,1
1269,bge_m3_hybrid_315,1.0,1
1270,bge_m3_hybrid_315,0.0,-1
1272,bge_m3_hybrid_315,1.0,1
1273,bge_m3_hybrid_315,1.0,1
1274,bge_m3_hybrid_315,0.0,-1
1275,bge_m3_hybrid_315,0.0,7
1277,bge_m3_hybrid_315,0.0,-1
1278,bge_m3_hybrid_315,1.0,1
1279,bge_m3_hybrid_315,0.0,38
1280,bge_m3_hybrid_315,1.0,1
1281,bge_m3_hybrid_315,0.0,-1
1282,bge_m3_hybrid_315,1.0,1
1283,bge_m3_hybrid_315,0.0,-1
1284,bge_m3_hybrid_315,1.0,1
1285,bge_m3_hybrid_315,1.0,1
1286,bge_m3_hybrid_315,0.5,2
1287,bge_m3_hybrid_315,0.0,-1
1288,bge_m3_hybrid_315,0.0,-1
1289,bge_m3_hybrid_315,0.0,-1
1291,bge_m3_hybrid_315,1.0,1
1293,bge_m3_hybrid_315,1.0,1
1294,bge_m3_hybrid_315,0.3333333333333333,3
1295,bge_m3_hybrid_315,1.0,1
1296,bge_m3_hybrid_315,0.0,19
1297,bge_m3_hybrid_315,0.25,4
1299,bge_m3_hybrid_315,0.0,72
1300,bge_m3_hybrid_315,0.3333333333333333,3
1301,bge_m3_hybrid_315,0.0,92
1302,bge_m3_hybrid_315,0.0,-1
1303,bge_m3_hybrid_315,0.0,-1
1304,bge_m3_hybrid_315,0.0,-1
1306,bge_m3_hybrid_315,1.0,1
1309,bge_m3_hybrid_315,1.0,1
1310,bge_m3_hybrid_315,1.0,1
1313,bge_m3_hybrid_315,0.0,67
1314,bge_m3_hybrid_315,0.5,2
1315,bge_m3_hybrid_315,1.0,1
1316,bge_m3_hybrid_315,0.0,-1
1318,bge_m3_hybrid_315,1.0,1
1320,bge_m3_hybrid_315,1.0,1
1321,bge_m3_hybrid_315,1.0,1
1322,bge_m3_hybrid_315,0.0,-1
1323,bge_m3_hybrid_315,1.0,1
1324,bge_m3_hybrid_315,0.0,35
1325,bge_m3_hybrid_315,1.0,1
1326,bge_m3_hybrid_315,1.0,1
1327,bge_m3_hybrid_315,0.0,14
1331,bge_m3_hybrid_315,1.0,1
1332,bge_m3_hybrid_315,0.25,4
1333,bge_m3_hybrid_315,1.0,1
1335,bge_m3_hybrid_315,1.0,1
1336,bge_m3_hybrid_315,0.0,-1
1337,bge_m3_hybrid_315,1.0,1
1339,bge_m3_hybrid_315,0.0,10
1340,bge_m3_hybrid_315,1.0,1
1341,bge_m3_hybrid_315,1.0,1
1342,bge_m3_hybrid_315,1.0,1
1343,bge_m3_hybrid_315,1.0,1
1344,bge_m3_hybrid_315,0.0,-1
1345,bge_m3_hybrid_315,1.0,1
1346,bge_m3_hybrid_315,0.0,37
1347,bge_m3_hybrid_315,0.0,8
1348,bge_m3_hybrid_315,1.0,1
1349,bge_m3_hybrid_315,1.0,1
1351,bge_m3_hybrid_315,1.0,1
1353,bge_m3_hybrid_315,0.0,34
1354,bge_m3_hybrid_315,1.0,1
1355,bge_m3_hybrid_315,0.0,-1
1356,bge_m3_hybrid_315,1.0,1
1359,bge_m3_hybrid_315,0.0,31
1360,bge_m3_hybrid_315,0.0,14
1361,bge_m3_hybrid_315,1.0,1
1362,bge_m3_hybrid_315,1.0,1
1363,bge_m3_hybrid_315,1.0,1
1365,bge_m3_hybrid_315,0.0,34
1366,bge_m3_hybrid_315,0.0,-1
1367,bge_m3_hybrid_315,1.0,1
1368,bge_m3_hybrid_315,0.0,24
1369,bge_m3_hybrid_315,1.0,1
1370,bge_m3_hybrid_315,1.0,1
1371,bge_m3_hybrid_315,1.0,1
1372,bge_m3_hybrid_315,0.5,2
1373,bge_m3_hybrid_315,0.0,-1
1374,bge_m3_hybrid_315,1.0,1
1375,bge_m3_hybrid_315,1.0,1
1378,bge_m3_hybrid_315,1.0,1
1379,bge_m3_hybrid_315,0.0,20
1380,bge_m3_hybrid_315,1.0,1
1381,bge_m3_hybrid_315,0.0,-1
1382,bge_m3_hybrid_315,1.0,1
1384,bge_m3_hybrid_315,0.3333333333333333,3
1385,bge_m3_hybrid_315,0.0,-1
1386,bge_m3_hybrid_315,0.0,6
1387,bge_m3_hybrid_315,0.0,97
1388,bge_m3_hybrid_315,1.0,1
1390,bge_m3_hybrid_315,1.0,1
1392,bge_m3_hybrid_315,1.0,1
1394,bge_m3_hybrid_315,1.0,1
1395,bge_m3_hybrid_315,1.0,1
1396,bge_m3_hybrid_315,1.0,1
1397,bge_m3_hybrid_315,0.0,31
1398,bge_m3_hybrid_315,1.0,1
1399,bge_m3_hybrid_315,1.0,1
1401,bge_m3_hybrid_315,1.0,1
1403,bge_m3_hybrid_315,1.0,1
1404,bge_m3_hybrid_315,1.0,1
1405,bge_m3_hybrid_315,1.0,1
1407,bge_m3_hybrid_315,1.0,1
1408,bge_m3_hybrid_315,1.0,1
1409,bge_m3_hybrid_315,1.0,1
1411,bge_m3_hybrid_315,0.0,-1
1412,bge_m3_hybrid_315,1.0,1
1413,bge_m3_hybrid_315,1.0,1
1414,bge_m3_hybrid_315,0.0,-1
1415,bge_m3_hybrid_315,0.0,14
1416,bge_m3_hybrid_315,0.0,16
1417,bge_m3_hybrid_315,0.5,2
1418,bge_m3_hybrid_315,0.0,16
1420,bge_m3_hybrid_315,0.0,-1
1421,bge_m3_hybrid_315,1.0,1
1422,bge_m3_hybrid_315,1.0,1
1423,bge_m3_hybrid_315,1.0,1
1424,bge_m3_hybrid_315,0.0,52
1427,bge_m3_hybrid_315,1.0,1
1428,bge_m3_hybrid_315,1.0,1
1429,bge_m3_hybrid_315,1.0,1
1430,bge_m3_hybrid_315,1.0,1
1431,bge_m3_hybrid_315,1.0,1
1432,bge_m3_hybrid_315,1.0,1
1433,bge_m3_hybrid_315,1.0,1
1434,bge_m3_hybrid_315,0.0,91
1435,bge_m3_hybrid_315,0.5,2
1437,bge_m3_hybrid_315,0.0,-1
1438,bge_m3_hybrid_315,1.0,1
1439,bge_m3_hybrid_315,1.0,1
1440,bge_m3_hybrid_315,1.0,1
1442,bge_m3_hybrid_315,0.0,-1
1443,bge_m3_hybrid_315,1.0,1
1444,bge_m3_hybrid_315,0.5,2
1445,bge_m3_hybrid_315,0.5,2
1446,bge_m3_hybrid_315,0.0,62
1447,bge_m3_hybrid_315,0.0,41
1448,bge_m3_hybrid_315,0.0,60
1450,bge_m3_hybrid_315,1.0,1
1452,bge_m3_hybrid_315,1.0,1
1453,bge_m3_hybrid_315,0.5,2
1455,bge_m3_hybrid_315,0.0,-1
1456,bge_m3_hybrid_315,0.0,-1
1457,bge_m3_hybrid_315,0.0,-1
1458,bge_m3_hybrid_315,0.0,78
1459,bge_m3_hybrid_315,0.3333333333333333,3
1461,bge_m3_hybrid_315,0.0,26
1462,bge_m3_hybrid_315,0.2,5
1463,bge_m3_hybrid_315,1.0,1
1465,bge_m3_hybrid_315,1.0,1
1466,bge_m3_hybrid_315,0.3333333333333333,3
1467,bge_m3_hybrid_315,0.0,-1
1469,bge_m3_hybrid_315,1.0,1
1470,bge_m3_hybrid_315,0.0,61
1472,bge_m3_hybrid_315,0.25,4
1473,bge_m3_hybrid_315,1.0,1
1474,bge_m3_hybrid_315,0.3333333333333333,3
1475,bge_m3_hybrid_315,0.25,4
1476,bge_m3_hybrid_315,1.0,1
1477,bge_m3_hybrid_315,1.0,1
1478,bge_m3_hybrid_315,0.25,4
1480,bge_m3_hybrid_315,0.25,4
1481,bge_m3_hybrid_315,0.0,20
1482,bge_m3_hybrid_315,1.0,1
1483,bge_m3_hybrid_315,0.0,-1
1484,bge_m3_hybrid_315,0.0,17
1485,bge_m3_hybrid_315,1.0,1
1486,bge_m3_hybrid_315,0.0,-1
1489,bge_m3_hybrid_315,1.0,1
1490,bge_m3_hybrid_315,1.0,1
1491,bge_m3_hybrid_315,1.0,1
1492,bge_m3_hybrid_315,1.0,1
1493,bge_m3_hybrid_315,1.0,1
1494,bge_m3_hybrid_315,1.0,1
1495,bge_m3_hybrid_315,1.0,1
1496,bge_m3_hybrid_315,0.0,49
1497,bge_m3_hybrid_315,1.0,1
1498,bge_m3_hybrid_315,1.0,1
1499,bge_m3_hybrid_315,0.0,-1
1500,bge_m3_hybrid_315,0.0,32
1501,bge_m3_hybrid_315,0.0,50
1503,bge_m3_hybrid_315,1.0,1
1506,bge_m3_hybrid_315,0.5,2
1507,bge_m3_hybrid_315,1.0,1
1508,bge_m3_hybrid_315,1.0,1
1509,bge_m3_hybrid_315,0.0,44
1511,bge_m3_hybrid_315,1.0,1
1512,bge_m3_hybrid_315,1.0,1
1513,bge_m3_hybrid_315,1.0,1
1515,bge_m3_hybrid_315,0.0,6
1516,bge_m3_hybrid_315,0.0,-1
1517,bge_m3_hybrid_315,0.0,25
1518,bge_m3_hybrid_315,1.0,1
1519,bge_m3_hybrid_315,0.0,24
1520,bge_m3_hybrid_315,1.0,1
1521,bge_m3_hybrid_315,0.0,-1
1523,bge_m3_hybrid_315,0.0,-1
1524,bge_m3_hybrid_315,1.0,1
1525,bge_m3_hybrid_315,1.0,1
1526,bge_m3_hybrid_315,0.3333333333333333,3
1527,bge_m3_hybrid_315,1.0,1
1529,bge_m3_hybrid_315,1.0,1
1531,bge_m3_hybrid_315,1.0,1
1532,bge_m3_hybrid_315,0.0,-1
1533,bge_m3_hybrid_315,0.0,-1
1534,bge_m3_hybrid_315,1.0,1
1535,bge_m3_hybrid_315,1.0,1
1536,bge_m3_hybrid_315,0.0,-1
1538,bge_m3_hybrid_315,1.0,1
1539,bge_m3_hybrid_315,0.0,39
1540,bge_m3_hybrid_315,0.0,-1
1542,bge_m3_hybrid_315,0.5,2
1545,bge_m3_hybrid_315,1.0,1
1546,bge_m3_hybrid_315,1.0,1
1547,bge_m3_hybrid_315,1.0,1
1549,bge_m3_hybrid_315,0.0,6
1550,bge_m3_hybrid_315,0.0,48
1551,bge_m3_hybrid_315,0.0,-1
1552,bge_m3_hybrid_315,1.0,1
1553,bge_m3_hybrid_315,0.5,2
1554,bge_m3_hybrid_315,1.0,1
1555,bge_m3_hybrid_315,1.0,1
1556,bge_m3_hybrid_315,1.0,1
1557,bge_m3_hybrid_315,1.0,1
1558,bge_m3_hybrid_315,0.0,-1
1559,bge_m3_hybrid_315,1.0,1
1560,bge_m3_hybrid_315,0.5,2
1561,bge_m3_hybrid_315,0.0,20
1562,bge_m3_hybrid_315,0.0,-1
1563,bge_m3_hybrid_315,1.0,1
1564,bge_m3_hybrid_315,1.0,1
1565,bge_m3_hybrid_315,0.0,-1
1567,bge_m3_hybrid_315,1.0,1
1568,bge_m3_hybrid_315,0.3333333333333333,3
1572,bge_m3_hybrid_315,1.0,1
1573,bge_m3_hybrid_315,1.0,1
1574,bge_m3_hybrid_315,0.0,6
1575,bge_m3_hybrid_315,1.0,1
1576,bge_m3_hybrid_315,0.25,4
1577,bge_m3_hybrid_315,1.0,1
1578,bge_m3_hybrid_315,1.0,1
1579,bge_m3_hybrid_315,0.5,2
1581,bge_m3_hybrid_315,0.0,81
1582,bge_m3_hybrid_315,0.0,18
1583,bge_m3_hybrid_315,0.0,-1
1585,bge_m3_hybrid_315,0.0,15
1586,bge_m3_hybrid_315,0.0,-1
1587,bge_m3_hybrid_315,0.0,10
1589,bge_m3_hybrid_315,0.0,6
1591,bge_m3_hybrid_315,0.0,10
1593,bge_m3_hybrid_315,1.0,1
1594,bge_m3_hybrid_315,0.0,-1
1596,bge_m3_hybrid_315,1.0,1
1597,bge_m3_hybrid_315,0.0,7
1598,bge_m3_hybrid_315,0.0,89
1599,bge_m3_hybrid_315,0.0,42
1600,bge_m3_hybrid_315,0.0,-1
1601,bge_m3_hybrid_315,1.0,1
1602,bge_m3_hybrid_315,1.0,1
1604,bge_m3_hybrid_315,1.0,1
1605,bge_m3_hybrid_315,1.0,1
1606,bge_m3_hybrid_315,0.0,8
1607,bge_m3_hybrid_315,1.0,1
1609,bge_m3_hybrid_315,1.0,1
1610,bge_m3_hybrid_315,0.5,2
1611,bge_m3_hybrid_315,0.0,-1
1612,bge_m3_hybrid_315,0.0,70
1614,bge_m3_hybrid_315,0.2,5
1618,bge_m3_hybrid_315,1.0,1
1619,bge_m3_hybrid_315,0.5,2
1621,bge_m3_hybrid_315,0.5,2
1622,bge_m3_hybrid_315,0.5,2
1623,bge_m3_hybrid_315,1.0,1
1624,bge_m3_hybrid_315,1.0,1
1625,bge_m3_hybrid_315,1.0,1
1626,bge_m3_hybrid_315,0.0,69
1627,bge_m3_hybrid_315,0.0,22
1628,bge_m3_hybrid_315,1.0,1
1629,bge_m3_hybrid_315,0.0,59
